Time(s),Count,PeakQueue(%),AvgLatency(us),AttacksTotal
6.0,561,0.01,12.79,8623
6.1,0,0.00,0.00,8623
6.2,0,0.00,0.00,8623
6.3,0,0.00,0.00,8623
6.4,0,0.00,0.00,8623
6.5,0,0.00,0.00,8623
6.6,0,0.00,0.00,8623
6.7,1724,0.01,13.20,10347
6.8,0,0.00,0.00,10347
6.9,0,0.00,0.00,10347
7.0,0,0.00,0.00,10347
7.1,0,0.00,0.00,10347
7.2,0,0.00,0.00,10347
7.3,0,0.00,0.00,10347
7.4,1588,0.01,12.81,11935
7.5,136,0.01,13.83,12071
7.6,0,0.00,0.00,12071
7.7,0,0.00,0.00,12071
7.8,0,0.00,0.00,12071
7.9,0,0.00,0.00,12071
8.0,0,0.00,0.00,12071
8.1,0,0.00,0.00,12071
8.2,1724,0.01,13.00,13795
8.3,0,0.00,0.00,13795
8.4,0,0.00,0.00,13795
8.5,0,0.00,0.00,13795
8.6,0,0.00,0.00,13795
8.7,0,0.00,0.00,13795
8.8,0,0.00,0.00,13795
8.9,1724,0.01,13.68,15519
9.0,0,0.00,0.00,15519
9.1,0,0.00,0.00,15519
9.2,0,0.00,0.00,15519
9.3,0,0.00,0.00,15519
9.4,0,0.00,0.00,15519
9.5,0,0.00,0.00,15519
9.6,0,0.00,0.00,15519
9.7,1362,0.01,26.82,16881
9.8,362,0.01,27.13,17243
9.9,0,0.00,0.00,17243
10.0,0,0.00,0.00,17243
10.1,0,0.00,0.00,17243
10.2,0,0.00,0.00,17243
10.3,0,0.00,0.00,17243
10.4,0,0.00,0.00,17243
10.5,0,0.00,0.00,17243
10.6,1724,0.01,12.73,18967
10.7,0,0.00,0.00,18967
10.8,0,0.00,0.00,18967
10.9,0,0.00,0.00,18967
11.0,0,0.00,0.00,18967
11.1,0,0.00,0.00,18967
11.2,0,0.00,0.00,18967
11.3,0,0.00,0.00,18967
11.4,1724,0.01,12.67,20691
11.5,0,0.00,0.00,20691
11.6,0,0.00,0.00,20691
11.7,0,0.00,0.00,20691
11.8,0,0.00,0.00,20691
11.9,0,0.00,0.00,20691
12.0,0,0.00,0.00,20691
12.1,1724,0.01,13.04,22415
12.2,0,0.00,0.00,22415
12.3,0,0.00,0.00,22415
12.4,0,0.00,0.00,22415
12.5,0,0.00,0.00,22415
12.6,0,0.00,0.00,22415
12.7,0,0.00,0.00,22415
12.8,1712,0.01,12.63,24127
12.9,12,0.01,20.88,24139
13.0,0,0.00,0.00,24139
13.1,0,0.00,0.00,24139
13.2,0,0.00,0.00,24139
13.3,0,0.00,0.00,24139
13.4,0,0.00,0.00,24139
13.5,0,0.00,0.00,24139
13.6,1724,0.01,13.82,25863
13.7,0,0.00,0.00,25863
13.8,0,0.00,0.00,25863
13.9,0,0.00,0.00,25863
14.0,0,0.00,0.00,25863
14.1,0,0.00,0.00,25863
14.2,0,0.00,0.00,25863
14.3,1724,0.01,12.65,27587
14.4,0,0.00,0.00,27587
14.5,0,0.00,0.00,27587
14.6,0,0.00,0.00,27587
14.7,0,0.00,0.00,27587
14.8,0,0.00,0.00,27587
14.9,0,0.00,0.00,27587
15.0,0,0.00,0.00,27587
15.1,1724,0.01,13.02,29311
15.2,0,0.00,0.00,29311
15.3,0,0.00,0.00,29311
15.4,0,0.00,0.00,29311
15.5,0,0.00,0.00,29311
15.6,0,0.00,0.00,29311
15.7,0,0.00,0.00,29311
15.8,749,0.01,12.91,30060
15.9,975,0.01,13.16,31035
16.0,0,0.00,0.00,31035
16.1,0,0.00,0.00,31035
16.2,0,0.00,0.00,31035
16.3,0,0.00,0.00,31035
16.4,0,0.00,0.00,31035
16.5,0,0.00,0.00,31035
16.6,1724,0.01,15.76,32759
16.7,0,0.00,0.00,32759
16.8,0,0.00,0.00,32759
16.9,0,0.00,0.00,32759
17.0,0,0.00,0.00,32759
17.1,0,0.00,0.00,32759
17.2,0,0.00,0.00,32759
17.3,14,0.01,14.19,32773
17.4,1710,0.01,12.74,34483
17.5,0,0.00,0.00,34483
17.6,0,0.00,0.00,34483
17.7,0,0.00,0.00,34483
17.8,0,0.00,0.00,34483
17.9,0,0.00,0.00,34483
18.0,0,0.00,0.00,34483
18.1,1724,0.01,12.68,36207
18.2,0,0.00,0.00,36207
18.3,0,0.00,0.00,36207
18.4,0,0.00,0.00,36207
18.5,0,0.00,0.00,36207
18.6,0,0.00,0.00,36207
18.7,0,0.00,0.00,36207
18.8,0,0.00,0.00,36207
18.9,1724,0.01,17.23,37931
19.0,0,0.00,0.00,37931
19.1,0,0.00,0.00,37931
19.2,0,0.00,0.00,37931
19.3,0,0.00,0.00,37931
19.4,0,0.00,0.00,37931
19.5,0,0.00,0.00,37931
19.6,1724,0.01,14.30,39655
19.7,0,0.00,0.00,39655
19.8,0,0.00,0.00,39655
19.9,0,0.00,0.00,39655
20.0,0,0.00,0.00,39655
20.1,0,0.00,0.00,39655
20.2,0,0.00,0.00,39655
20.3,225,0.01,13.38,39880
20.4,1499,0.01,14.09,41379
20.5,0,0.00,0.00,41379
20.6,0,0.00,0.00,41379
20.7,0,0.00,0.00,41379
20.8,0,0.00,0.00,41379
20.9,0,0.00,0.00,41379
21.0,0,0.00,0.00,41379
21.1,1724,0.01,15.23,43103
21.2,0,0.00,0.00,43103
21.3,0,0.00,0.00,43103
21.4,0,0.00,0.00,43103
21.5,0,0.00,0.00,43103
21.6,0,0.00,0.00,43103
21.7,0,0.00,0.00,43103
21.8,760,0.01,12.71,43863
21.9,964,0.01,13.14,44827
22.0,0,0.00,0.00,44827
22.1,0,0.00,0.00,44827
22.2,0,0.00,0.00,44827
22.3,0,0.00,0.00,44827
22.4,0,0.00,0.00,44827
22.5,0,0.00,0.00,44827
22.6,1724,0.01,12.69,46551
22.7,0,0.00,0.00,46551
22.8,0,0.00,0.00,46551
22.9,0,0.00,0.00,46551
23.0,0,0.00,0.00,46551
23.1,0,0.00,0.00,46551
23.2,0,0.00,0.00,46551
23.3,1437,0.01,13.77,47988
23.4,287,0.01,17.67,48275
23.5,0,0.00,0.00,48275
23.6,0,0.00,0.00,48275
23.7,0,0.00,0.00,48275
23.8,0,0.00,0.00,48275
23.9,0,0.00,0.00,48275
24.0,0,0.00,0.00,48275
24.1,0,0.00,0.00,48275
24.2,0,0.00,0.00,48275
24.3,262,0.01,67.01,48537
24.4,1407,0.01,23.01,49944
24.5,0,0.00,0.00,49944
24.6,0,0.00,0.00,49944
24.7,0,0.00,0.00,49944
24.8,0,0.00,0.00,49944
24.9,0,0.00,0.00,49944
25.0,0,0.00,0.00,49944
25.1,0,0.00,0.00,49944
25.2,0,0.00,0.00,49944
25.3,56,0.01,12.65,50000
25.4,0,0.00,0.00,50000
